Time	Iteration	Loss	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
15.841948986053467	50	54.0688	183.166666667	20.0617103514	200.0	145.0	183.166666667	20.0617103514	1099	54187
16.0993869304657	51	57.4229	198.0	4.472135955	200.0	188.0	198.0	4.472135955	1188	55375
16.350409030914307	52	57.3846	200.0	0.0	200.0	200.0	200.0	0.0	1200	56575
16.595961809158325	53	52.1648	185.0	21.594752449	200.0	148.0	185.0	21.594752449	1110	57685
16.890655040740967	54	55.2149	176.5	52.5475974712	200.0	59.0	176.5	52.5475974712	1059	58744
17.179840803146362	55	55.6436	191.666666667	18.6338998125	200.0	150.0	191.666666667	18.6338998125	1150	59894
17.467684984207153	56	57.4025	198.0	4.472135955	200.0	188.0	198.0	4.472135955	1188	61082
17.929747819900513	57	58.2076	200.0	0.0	200.0	200.0	200.0	0.0	1200	62282
18.47877597808838	58	55.5885	200.0	0.0	200.0	200.0	200.0	0.0	1200	63482
18.983285903930664	59	53.4923	172.833333333	40.3749785002	200.0	97.0	172.833333333	40.3749785002	1037	64519
19.37218189239502	60	54.8611	185.666666667	32.0503076775	200.0	114.0	185.666666667	32.0503076775	1114	65633
19.730645895004272	61	56.0032	195.166666667	10.8076618912	200.0	171.0	195.166666667	10.8076618912	1171	66804
20.036383867263794	62	55.9857	200.0	0.0	200.0	200.0	200.0	0.0	1200	68004
20.338275909423828	63	57.0836	200.0	0.0	200.0	200.0	200.0	0.0	1200	69204
20.634443998336792	64	56.3067	200.0	0.0	200.0	200.0	200.0	0.0	1200	70404
20.921098947525024	65	56.5864	200.0	0.0	200.0	200.0	200.0	0.0	1200	71604
21.1902859210968	66	57.9764	200.0	0.0	200.0	200.0	200.0	0.0	1200	72804
21.447616815567017	67	56.983	199.166666667	1.86338998125	200.0	195.0	199.166666667	1.86338998125	1195	73999
21.695245027542114	68	56.6836	200.0	0.0	200.0	200.0	200.0	0.0	1200	75199
21.946239948272705	69	55.0929	185.666666667	32.0503076775	200.0	114.0	185.666666667	32.0503076775	1114	76313
22.435767889022827	70	54.7116	199.5	1.11803398875	200.0	197.0	199.5	1.11803398875	1197	77510
22.820631980895996	71	54.865	192.166666667	17.5158658237	200.0	153.0	192.166666667	17.5158658237	1153	78663
23.16425895690918	72	52.379	184.333333333	18.9619502044	200.0	150.0	184.333333333	18.9619502044	1106	79769
23.4007728099823	73	53.1434	186.666666667	15.477582355	200.0	158.0	186.666666667	15.477582355	1120	80889
23.612836837768555	74	48.312	167.833333333	17.3148940382	200.0	149.0	167.833333333	17.3148940382	1007	81896
23.83059787750244	75	49.8629	174.0	19.5106808355	200.0	147.0	174.0	19.5106808355	1044	82940
24.086169958114624	76	55.6304	193.333333333	14.90711985	200.0	160.0	193.333333333	14.90711985	1160	84100
24.316804885864258	77	43.6165	158.142857143	17.9795802543	188.0	135.0	158.142857143	17.9795802543	1107	85207
24.56352996826172	78	47.4734	169.428571429	24.0942028763	200.0	138.0	169.428571429	24.0942028763	1186	86393
24.79886794090271	79	48.4228	163.0	33.2307946683	200.0	122.0	163.0	33.2307946683	1141	87534
25.03735589981079	80	45.9499	163.857142857	17.5859405811	193.0	139.0	163.857142857	17.5859405811	1147	88681
25.27799391746521	81	47.4515	165.0	26.9019383263	200.0	129.0	165.0	26.9019383263	1155	89836
25.573688983917236	82	44.8729	157.714285714	24.6270135404	182.0	110.0	157.714285714	24.6270135404	1104	90940
25.828197956085205	83	45.2074	161.0	19.265068314	199.0	133.0	161.0	19.265068314	1127	92067
26.069881916046143	84	49.4291	170.333333333	32.0866881363	200.0	112.0	170.333333333	32.0866881363	1022	93089
26.320005893707275	85	51.1272	178.166666667	16.7273893826	200.0	159.0	178.166666667	16.7273893826	1069	94158
26.557075023651123	86	49.4373	178.0	19.9499373433	200.0	143.0	178.0	19.9499373433	1068	95226
26.782980918884277	87	50.2621	180.666666667	26.0490989394	200.0	130.0	180.666666667	26.0490989394	1084	96310
27.01572299003601	88	51.1202	183.5	20.1308221392	200.0	154.0	183.5	20.1308221392	1101	97411
27.26166081428528	89	54.2495	196.666666667	7.453559925	200.0	180.0	196.666666667	7.453559925	1180	98591
27.508563995361328	90	53.5611	195.166666667	9.9400983675	200.0	173.0	195.166666667	9.9400983675	1171	99762
27.757903814315796	91	55.8441	200.0	0.0	200.0	200.0	200.0	0.0	1200	100962
28.010113954544067	92	55.8944	197.833333333	4.84481395125	200.0	187.0	197.833333333	4.84481395125	1187	102149
28.271010875701904	93	54.6254	200.0	0.0	200.0	200.0	200.0	0.0	1200	103349
28.523494958877563	94	55.1544	198.166666667	4.09945795875	200.0	189.0	198.166666667	4.09945795875	1189	104538
28.77105402946472	95	56.1471	200.0	0.0	200.0	200.0	200.0	0.0	1200	105738
29.0223548412323	96	55.0841	200.0	0.0	200.0	200.0	200.0	0.0	1200	106938
29.270737886428833	97	55.0605	200.0	0.0	200.0	200.0	200.0	0.0	1200	108138
29.53284001350403	98	54.1405	200.0	0.0	200.0	200.0	200.0	0.0	1200	109338
29.779109954833984	99	55.4183	200.0	0.0	200.0	200.0	200.0	0.0	1200	110538
